ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
2636,164,58,2019-01-19 00:00:00,3,1000032763,Jamie Frazer,1987-01-14 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,baby potato,49,147
2637,566,109,2019-04-19 00:00:00,7,1000033200,Ken Dana,1960-10-18 00:00:00,QLD,FRUITS,SEASONAL FRUITS,sun melon,48,336
2638,571,38,2019-08-23 00:00:00,4,1000033205,MaryBeth Skach,1935-08-07 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,80
2639,177,102,2019-10-27 00:00:00,8,1000032780,Steven Roelle,1960-08-03 00:00:00,WA,FRUITS,MELONS,water melon(2.5kg),85,680
2640,592,66,2019-08-28 00:00:00,9,1000033226,Guy Armstrong,1959-05-19 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,cabbage(patta gobi),18,162
2641,279,138,2019-12-21 00:00:00,8,1000032912,William Brown,1933-04-23 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM PINEAPPLE SNACK 135 GM,100,800
2642,99,91,2019-02-02 00:00:00,8,1000032645,Dave Brooks,1980-01-24 00:00:00,SA,FRUITS,CITRUS_FRUITS,white guava,59,472
2643,227,93,2019-02-14 00:00:00,10,1000032860,Ted Trevino,1956-07-07 00:00:00,SA,FRUITS,IMPORTED_FRUITS,Raw_papaya,39,390
2644,435,36,2019-08-10 00:00:00,3,1000033069,Matthew Clasen,1963-07-10 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,CORIANDER (DHANIA PATTA),10,30
2645,327,87,2019-03-04 00:00:00,7,1000032960,Mike Gockenbach,1968-11-20 00:00:00,WA,FRUITS,CITRUS_FRUITS,papaya,42,294
2646,69,29,2019-11-19 00:00:00,6,1000032615,Alan Schoenberger,1968-07-30 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,894
2647,512,53,2019-11-09 00:00:00,5,1000033146,Dorothy Badders,1946-09-20 00:00:00,NSW,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,160
2648,253,35,2019-05-14 00:00:00,7,1000032886,Cynthia Arntzen,1950-07-01 00:00:00,SA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,70
2649,391,62,2019-01-21 00:00:00,6,1000033025,Sally Knutson,1944-07-18 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,delhi carrot,49,294
2650,569,36,2019-10-03 00:00:00,4,1000033203,Liz Pelletier,1968-08-18 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,CORIANDER (DHANIA PATTA),10,40
2651,527,134,2019-09-18 00:00:00,3,1000033161,Brian Dahlen,1965-11-07 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS RAINBOW CHEWY CANDIES 36.4 GM (STICK),15,45
2652,570,68,2019-05-08 00:00:00,5,1000033204,Mary O'Rourke,1948-06-04 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,145
2653,490,136,2019-02-06 00:00:00,7,1000033124,Shahid Shariari,1964-09-18 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,175
2654,81,176,2019-11-26 00:00:00,10,1000032627,Anne McFarland,1932-07-08 00:00:00,ACT,CHOCOLATES AND SWEETS,CANDIES,RINDA PURE LYCHEE JELLY 25 GM,99,990
2655,48,12,2019-04-22 00:00:00,6,1000032594,Scott Williamson,1973-03-24 00:00:00,SA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,1374
2656,109,129,2019-07-25 00:00:00,6,1000032655,Chad McGuire,1930-02-01 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO STRAWBERRY BABY PULPY FRUIT CHEWS CANDY 150 GM,19,114
2657,217,94,2019-09-08 00:00:00,3,1000032850,Helen Andreada,1960-11-30 00:00:00,WA,FRUITS,IMPORTED_FRUITS,Avacado,399,1197
2658,520,24,2019-07-04 00:00:00,10,1000033154,Victor Preis,1957-09-03 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,BABYCORN,19,190
2659,597,70,2019-04-22 00:00:00,2,1000033231,Julia Barnett,1952-05-22 00:00:00,SA,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,218
2660,531,118,2019-04-26 00:00:00,6,1000033165,Annie Zypern,1960-03-04 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,60
2661,397,33,2019-12-04 00:00:00,6,1000033031,Harold Engle,1953-01-17 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,594
2662,471,38,2019-05-24 00:00:00,6,1000033105,Kean Nguyen,1964-08-28 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,120
2663,216,8,2019-07-16 00:00:00,8,1000032849,Kelly Collister,1970-07-06 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,624
2664,121,31,2019-03-07 00:00:00,7,1000032667,Aaron Bergman,1980-12-19 00:00:00,NT,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,833
2665,209,64,2019-02-24 00:00:00,6,1000032842,Michelle Tran,1983-12-27 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,white raddish,9,54
2666,438,53,2019-06-05 00:00:00,10,1000033072,Jonathan Howell,1950-09-02 00:00:00,QLD,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,320
2667,137,36,2019-07-25 00:00:00,5,1000032692,Dario Medina,1986-04-03 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,CORIANDER (DHANIA PATTA),10,50
2668,503,163,2019-02-11 00:00:00,4,1000033137,Susan Gilcrest,1975-05-05 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,200
2669,154,167,2019-12-12 00:00:00,8,1000032739,Jill Matthias,1976-12-01 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,400
2670,167,92,2019-08-23 00:00:00,8,1000032767,Alex Grayson,1955-01-27 00:00:00,WA,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,,
2671,176,53,2019-09-19 00:00:00,10,1000032779,Rob Beeghly,1959-09-20 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,320
2672,8,64,2019-12-20 00:00:00,7,1000032554,Jane Waco,1987-04-29 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,white raddish,9,63
2673,88,150,2019-06-14 00:00:00,8,1000032634,Stuart Van,1988-01-14 00:00:00,SA,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,800
2674,247,68,2019-08-07 00:00:00,4,1000032880,Dionis Lloyd,1965-10-25 00:00:00,VIC,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,116
2675,230,34,2019-02-27 00:00:00,1,1000032863,Tony Molinari,1958-05-09 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,RED CAPCICUM (LAL SHIMLA MIRCH),149,149
2676,598,168,2019-12-04 00:00:00,2,1000033232,Jas O'Carroll,1984-06-03 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,100
2677,168,101,2019-11-17 00:00:00,1,1000032768,Grace Kelly,1956-08-04 00:00:00,SA,FRUITS,MELONS,musk melons,90,90
2678,49,38,2019-05-04 00:00:00,3,1000032595,John Huston,1985-12-17 00:00:00,NSW,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,60
2679,388,103,2019-01-19 00:00:00,2,1000033022,Brendan Murry,1958-09-12 00:00:00,WA,FRUITS,SEASONAL FRUITS,amarphal,249,498
2680,380,45,2019-10-19 00:00:00,1,1000033014,Chuck Magee,1963-11-10 00:00:00,WA,VEGETABLES,MUSHROOMS,BUTTON MUSHROOM,35,35
2681,265,89,2019-09-25 00:00:00,5,1000032898,Bryan Spruell,1939-12-15 00:00:00,WA,FRUITS,CITRUS_FRUITS,sweet lime,69,345
2682,218,26,2019-01-12 00:00:00,7,1000032851,Meg Tillman,1977-10-26 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,1043
2683,488,5,2019-11-02 00:00:00,5,1000033122,Irene Maddox,1965-06-28 00:00:00,QLD,VEGETABLES,BRINJAL,BIG BLACK BRINJAL (BHARTA BAINGAN),38,190
2684,116,109,2019-04-24 00:00:00,8,1000032662,Gary McGarr,1961-04-10 00:00:00,SA,FRUITS,SEASONAL FRUITS,sun melon,48,384
2685,42,132,2019-04-06 00:00:00,8,1000032588,Vivek Grady,1988-05-01 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,120
2686,241,100,2019-04-13 00:00:00,2,1000032874,Charles Sheldon,1959-02-22 00:00:00,WA,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,398
2687,100,76,2019-06-06 00:00:00,9,1000032646,Valerie Mitchum,1977-02-28 00:00:00,SA,FRUITS,APPLE,red delicious,159,1431
2688,358,2,2019-09-14 00:00:00,2,1000032991,Scot Coram,1977-01-04 00:00:00,WA,VEGETABLES,BEANS,CLUSTER BEANS(GOUAR KI PHALI),89,178
2689,38,89,2019-02-18 00:00:00,3,1000032584,Patrick O'Donnell,1976-06-17 00:00:00,QLD,FRUITS,CITRUS_FRUITS,sweet lime,69,207
2690,461,68,2019-10-22 00:00:00,2,1000033095,Stefanie Holloman,1977-05-13 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,cauliflower,29,58
2691,220,79,2019-02-06 00:00:00,7,1000032853,Brosina Hoffman,1948-04-22 00:00:00,WA,FRUITS,BANANA,nendran,99,693
2692,192,40,2019-10-10 00:00:00,4,1000032815,Bart Folk,1944-08-14 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,60
2693,532,40,2019-09-06 00:00:00,8,1000033166,Ivan Gibson,1980-12-22 00:00:00,QLD,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,120
2694,372,126,2019-03-09 00:00:00,4,1000033006,Kristina Nunn,1971-07-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,460
2695,390,105,2019-10-02 00:00:00,5,1000033024,Steven Ward,1982-05-09 00:00:00,WA,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,945
2696,492,140,2019-03-12 00:00:00,7,1000033126,Maribeth Yedwab,1946-11-17 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,70
2697,369,91,2019-08-12 00:00:00,10,1000033002,Lynn Smith,1967-05-21 00:00:00,WA,FRUITS,CITRUS_FRUITS,white guava,59,590
2698,131,141,2019-01-14 00:00:00,2,1000032677,Corey Roper,1947-12-25 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,20
2699,410,4,2019-07-06 00:00:00,9,1000033044,Brian Thompson,1967-07-10 00:00:00,VIC,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,612
2700,379,109,2019-07-21 00:00:00,9,1000033013,Luke Schmidt,1959-10-12 00:00:00,WA,FRUITS,SEASONAL FRUITS,sun melon,48,432
2701,18,13,2019-06-06 00:00:00,10,1000032564,Jim Sink,1948-07-20 00:00:00,NSW,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,590
2702,289,135,2019-10-16 00:00:00,2,1000032922,Stewart Visinsky,1946-10-31 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY APPLE CRUNCH 42 GM,55,110
2703,189,88,2019-09-18 00:00:00,7,1000032809,Christy Brittain,1957-09-13 00:00:00,WA,FRUITS,CITRUS_FRUITS,pineapple,59,413
2704,396,13,2019-12-17 00:00:00,10,1000033030,Ed Jacobs,1956-08-29 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,590
2705,294,10,2019-02-17 00:00:00,5,1000032927,Craig Molinari,1937-02-19 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,175
2706,194,61,2019-06-19 00:00:00,10,1000032821,Tamara Willingham,1957-09-30 00:00:00,QLD,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,680
2707,74,109,2019-10-10 00:00:00,4,1000032620,Christopher Martinez,1984-04-14 00:00:00,NSW,FRUITS,SEASONAL FRUITS,sun melon,48,192
2708,40,98,2019-03-15 00:00:00,9,1000032586,Joy Bell-,1986-02-07 00:00:00,NSW,FRUITS,IMPORTED_FRUITS,imported kiwi eaches,39,351
2709,413,92,2019-11-18 00:00:00,1,1000033047,Maris LaWare,1932-04-30 00:00:00,VIC,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,,
2710,479,91,2019-07-16 00:00:00,6,1000033113,Alex Russell,1962-12-29 00:00:00,QLD,FRUITS,CITRUS_FRUITS,white guava,59,354
2711,268,154,2019-08-01 00:00:00,4,1000032901,Pauline Chand,1971-02-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC PEACH AND PASSION FRUIT FLAVOURED MINTS 10.2 GM,10,40
2712,391,49,2019-01-21 00:00:00,9,1000033025,Sally Knutson,1944-07-18 00:00:00,WA,VEGETABLES,ONION POTATO AND TOMATO,TOMATO (TAMATAR),32,288
2713,330,37,2019-02-15 00:00:00,7,1000032963,Eric Murdock,1944-03-03 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES,CURRY LEAVES,5,35
2714,489,32,2019-09-21 00:00:00,2,1000033123,Dianna Arnett,1949-08-08 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,398
2715,170,136,2019-04-19 00:00:00,4,1000032771,Daniel Raglin,1977-08-07 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,100
2716,46,161,2019-06-22 00:00:00,10,1000032592,Ellis Ballard,1969-09-25 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,2240
2717,336,114,2019-02-17 00:00:00,8,1000032969,Brooke Gillingham,1938-05-03 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE JUZT JELLY COLA BOTTLES 72.8 GM,30,240
2718,560,99,2019-06-15 00:00:00,1,1000033194,John Dryer,1947-10-14 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,imported orange,149,149
2719,81,51,2019-07-01 00:00:00,9,1000032627,Anne McFarland,1932-07-08 00:00:00,ACT,VEGETABLES,SPROUTS AND PEAS,brown sprouts(250gm),32,288
2720,252,54,2019-11-03 00:00:00,2,1000032885,Filia McAdams,1957-05-24 00:00:00,SA,VEGETABLES,SPROUTS AND PEAS,sprouted beans(200gm),32,64
2721,545,73,2019-11-25 00:00:00,4,1000033179,Ann Chong,1967-11-02 00:00:00,QLD,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,156
2722,44,61,2019-11-01 00:00:00,8,1000032590,Zuschuss Carroll,1991-07-10 00:00:00,NSW,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,544
2723,512,136,2019-04-18 00:00:00,5,1000033146,Dorothy Badders,1946-09-20 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,125
2724,75,30,2019-11-04 00:00:00,6,1000032621,Bobby Elias,1992-03-30 00:00:00,NSW,VEGETABLES,EXOTIC VEGETABLES,HERB THYME,20,120
2725,279,26,2019-12-08 00:00:00,4,1000032912,William Brown,1933-04-23 00:00:00,WA,VEGETABLES,EXOTIC VEGETABLES,CELERY (AJWAIN),149,596
2726,441,29,2019-01-07 00:00:00,5,1000033075,Carl Ludwig,1983-06-07 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,745
2727,436,97,2019-05-11 00:00:00,8,1000033070,Liz MacKendrick,1976-01-24 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,imported green pears,229,1832
2728,328,81,2019-04-21 00:00:00,7,1000032961,Justin Ellison,1968-12-10 00:00:00,WA,FRUITS,BANANA,robust,26,182
2729,571,104,2019-06-12 00:00:00,4,1000033205,MaryBeth Skach,1935-08-07 00:00:00,QLD,FRUITS,SEASONAL FRUITS,custard apple,139,556
2730,41,51,2019-04-17 00:00:00,2,1000032587,Barry Franz,1957-02-23 00:00:00,QLD,VEGETABLES,SPROUTS AND PEAS,brown sprouts(250gm),32,64
2731,261,18,2019-07-06 00:00:00,8,1000032894,Beth Paige,1974-05-06 00:00:00,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,272
2732,20,125,2019-11-25 00:00:00,3,1000032566,Ann Blume,1948-10-21 00:00:00,NSW,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,60
2733,210,128,2019-05-22 00:00:00,8,1000032843,Cynthia Voltz,1933-10-14 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,392
2734,559,12,2019-02-14 00:00:00,6,1000033193,Kelly Andreada,1959-12-12 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,1374
2735,373,10,2019-12-27 00:00:00,3,1000033007,Tracy Blumstein,1956-07-28 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,105
2736,219,87,2019-07-22 00:00:00,5,1000032852,Fred Wasserman,1957-08-26 00:00:00,WA,FRUITS,CITRUS_FRUITS,papaya,42,210
2737,356,146,2019-12-15 00:00:00,10,1000032989,Cassandra Brandow,1934-05-12 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDIES JAR (PACK OF 50),50,500
2738,239,142,2019-04-24 00:00:00,3,1000032872,Chad Cunningham,1946-07-06 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON LACTO CANDY 400 GM,100,300
2739,383,124,2019-01-11 00:00:00,1,1000033017,Todd Sumrall,1944-12-18 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI ORANGE FLAVOURED HARD BOILED SUGAR CANDY 100 ,20,20
2740,588,31,2019-08-14 00:00:00,1,1000033222,Katrina Edelman,1934-08-19 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,119
2741,457,160,2019-02-25 00:00:00,1,1000033091,Paul Gonzalez,1941-01-26 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 137.5 GM,60,60
2742,33,10,2019-09-02 00:00:00,4,1000032579,Dave Poirier,1968-08-29 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,140
2743,332,146,2019-05-19 00:00:00,9,1000032965,Bobby Odegard,1958-05-15 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDIES JAR (PACK OF 50),50,450
2744,242,102,2019-01-17 00:00:00,7,1000032875,Julia Dunbar,1945-05-28 00:00:00,WA,FRUITS,MELONS,water melon(2.5kg),85,595
2745,139,120,2019-07-03 00:00:00,9,1000032695,Bill Eplett,1975-07-28 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,270
2746,292,53,2019-04-27 00:00:00,1,1000032925,Lela Donovan,1961-07-06 00:00:00,WA,VEGETABLES,SPROUTS AND PEAS,green sprouts(hara chana 250gm),32,32
2747,277,125,2019-04-18 00:00:00,5,1000032910,Art Foster,1950-04-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,100
2748,388,43,2019-07-21 00:00:00,2,1000033022,Brendan Murry,1958-09-12 00:00:00,WA,VEGETABLES,LEAFY VEGETABLES, SPINACH (PALAK),10,20
2749,199,155,2019-02-16 00:00:00,6,1000032832,Pete Kriz,1969-11-19 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,60
2750,2,86,2019-01-24 00:00:00,9,1000032548,Justin Ritter,1974-07-15 00:00:00,WA,FRUITS,CITRUS_FRUITS,orange(santra),85,765
2751,347,59,2019-08-12 00:00:00,4,1000032980,Sara Luxemburg,1961-07-17 00:00:00,WA,VEGETABLES,ROOTY VEGETABLES,beetroot,48,192
2752,241,45,2019-12-08 00:00:00,7,1000032874,Charles Sheldon,1959-02-22 00:00:00,WA,VEGETABLES,MUSHROOMS,BUTTON MUSHROOM,35,245
2753,96,153,2019-05-19 00:00:00,9,1000032642,Logan Haushalter,1961-01-06 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,TIC TAC MINTENSITY MINTS 15 GM,15,135
2754,344,144,2019-09-25 00:00:00,1,1000032977,Barbara Fisher,1974-06-11 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,50
2755,578,116,2019-05-24 00:00:00,3,1000033212,Paul Knutson,1963-10-09 00:00:00,VIC,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,90
2756,585,165,2019-11-25 00:00:00,10,1000033219,Jennifer Halladay,1971-12-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,690
2757,207,67,2019-03-20 00:00:00,6,1000032840,George Bell,1977-03-16 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,336
2758,171,25,2019-02-26 00:00:00,3,1000032772,Nona Balk,1946-07-19 00:00:00,SA,VEGETABLES,EXOTIC VEGETABLES,BROCCOLI,119,357
2759,83,74,2019-05-25 00:00:00,10,1000032629,Rachel Payne,1964-04-21 00:00:00,VIC,FRUITS,APPLE,granny smith,259,2590
2760,277,105,2019-12-14 00:00:00,8,1000032910,Art Foster,1950-04-30 00:00:00,WA,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,1512
2761,333,145,2019-05-11 00:00:00,10,1000032966,Luke Weiss,1967-02-16 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,750
2762,25,107,2019-07-07 00:00:00,6,1000032571,Valerie Dominguez,1953-03-02 00:00:00,VIC,FRUITS,SEASONAL FRUITS,guava,99,594
2763,71,46,2019-10-15 00:00:00,8,1000032617,Barry Weirich,1982-09-11 00:00:00,NSW,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,2360
2764,15,32,2019-08-03 00:00:00,2,1000032561,Ben Peterman,1962-02-20 00:00:00,QLD,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,398
2765,459,77,2019-11-21 00:00:00,8,1000033093,Ralph Ritter,1951-03-18 00:00:00,QLD,FRUITS,APPLE,royal gala,179,1432
2766,223,127,2019-12-05 00:00:00,3,1000032856,Craig Yedwab,1947-07-30 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO RAW MANGO PULPY FRUIT CHEWS 150 GM,49,147
2767,286,117,2019-11-14 00:00:00,2,1000032919,Christina DeMoss,1971-10-02 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE STRAWBERRY JUZT JELLY 62.9 GM,20,40
2768,537,75,2019-12-23 00:00:00,2,1000033171,Steve Nguyen,1956-02-02 00:00:00,QLD,FRUITS,APPLE,kinnaur,149,298
2769,532,147,2019-04-08 00:00:00,8,1000033166,Ivan Gibson,1980-12-22 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,800
2770,517,96,2019-05-19 00:00:00,2,1000033151,Tim Taslimi,1972-12-05 00:00:00,QLD,FRUITS,IMPORTED_FRUITS,dragon fruit,65,130
2771,317,12,2019-10-19 00:00:00,5,1000032950,Sarah Jordon,1966-06-09 00:00:00,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,1145
2772,316,125,2019-06-10 00:00:00,2,1000032949,Thomas Thornton,1979-01-16 00:00:00,WA,CHOCOLATES AND SWEETS,CANDIES,GOLIBOLI STRAWBERRY FLAVOURED HARD BOILED SUGAR CANDY ,20,40
2773,563,153,2019-11-08 00:00:00,5,1000033197,Lauren Leatherbury,1976-11-02 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,TIC TAC MINTENSITY MINTS 15 GM,15,75
2774,50,76,2019-01-06 00:00:00,7,1000032596,Lena Creighton,1975-11-25 00:00:00,VIC,FRUITS,APPLE,red delicious,159,1113
2775,136,78,2019-04-10 00:00:00,4,1000032688,Anna Gayman,1966-04-01 00:00:00,WA,FRUITS,APPLE,Fuji,239,956
2776,564,120,2019-11-28 00:00:00,4,1000033198,Thea Hendricks,1940-11-21 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BITES 66.6 GM,30,120
2777,13,28,2019-07-24 00:00:00,8,1000032559,Vicky Freymann,1979-04-11 00:00:00,VIC,VEGETABLES,EXOTIC VEGETABLES,CURLED PARSLEY,19,152
2778,458,178,2019-05-28 00:00:00,8,1000033092,Heather Kirkland,1985-05-03 00:00:00,QLD,CHOCOLATES AND SWEETS,CANDIES,Simpkins Tropical Fruit Travel Sweets Candy 175 gm,275,2200
2779,110,57,2019-10-06 00:00:00,4,1000032656,Tom Boeckenhauer,1974-09-11 00:00:00,SA,VEGETABLES,south_Vegetables,raw banana(kaccha kela),79,316
2780,175,67,2019-04-02 00:00:00,5,1000032778,Pete Armstrong,1971-02-25 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,capsicum green,56,280
2781,32,9,2019-09-15 00:00:00,9,1000032578,Joel Eaton,1969-05-03 00:00:00,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI GREEN (HARI MIRCH),59,531
2782,559,19,2019-09-22 00:00:00,1,1000033193,Kelly Andreada,1959-12-12 00:00:00,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,39
2783,259,71,2019-01-08 00:00:00,8,1000032892,Maureen Gnade,1957-04-19 00:00:00,WA,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,552
